id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
102638,1,46,1,6,0,0,1,26226,163,124,1
102643,1,48,1,28,0,0,1,33568,26,249,1
102653,0,54,1,28,0,0,1,31684,55,192,1
102662,1,28,1,28,0,0,1,44070,156,194,1
102668,0,37,1,32,0,0,0,2630,124,74,1
102673,1,52,1,21,0,0,1,2630,124,93,1
102674,0,52,1,8,0,0,1,2630,124,129,1
102686,0,41,1,28,0,0,1,34972,122,279,1
102692,0,33,1,12,0,1,1,24809,26,281,1
102698,1,60,1,41,0,0,1,25558,26,199,1
102702,1,27,1,28,0,1,1,23487,124,14,1
102703,0,52,1,15,0,0,1,40408,124,230,1
102705,1,39,1,28,0,0,1,44163,124,291,1
102708,1,47,1,8,0,0,1,55920,26,220,1
102723,1,46,1,28,0,0,1,39321,26,176,1
102731,1,44,1,19,0,0,1,34162,26,115,1
102735,0,32,1,8,0,1,1,43247,124,147,1
102743,1,34,1,28,0,0,1,2630,156,263,1
102749,0,44,1,46,0,0,1,28170,124,255,1
102753,0,33,1,28,0,1,1,46350,124,198,1
102760,0,35,1,10,0,0,1,2630,157,53,1
102768,1,68,1,28,0,2,1,31409,124,270,1
102770,1,50,1,28,0,0,1,39403,26,260,1
102771,1,74,1,28,0,2,1,43394,122,81,1
102778,0,20,1,33,0,1,1,2630,160,258,1
102779,1,29,1,37,0,1,1,45789,152,218,1
102787,1,35,1,28,0,0,1,44227,124,95,1
102791,1,53,1,42,0,2,1,27281,124,199,1
102798,1,23,1,5,0,1,1,30391,152,294,1
102799,1,66,1,9,0,2,1,36383,124,157,1
102804,1,54,1,48,0,0,1,2630,26,211,1
102805,1,45,1,28,0,0,1,28638,26,196,1
102809,0,44,1,47,0,0,1,28029,26,182,1
102813,1,41,1,39,0,0,1,27988,26,186,1
102814,1,65,1,28,0,0,1,25697,157,191,1
102818,0,25,1,13,0,1,1,25302,152,98,1
102827,1,50,1,28,0,0,1,42656,26,107,1
102831,1,39,1,28,0,0,1,48477,124,264,1
102838,1,50,1,8,0,2,1,45120,25,281,1
102844,1,56,1,28,0,0,1,38524,122,197,1
102847,1,31,1,38,0,0,1,2630,156,268,1
102848,0,31,1,28,0,1,1,32540,124,185,1
102851,0,38,1,8,0,0,1,46290,124,282,1
102852,0,41,1,39,0,0,1,2630,26,143,1
102866,0,41,1,28,0,0,1,26562,26,87,1
102868,0,21,1,36,0,1,1,41561,160,174,1
102872,1,45,1,28,0,0,1,27676,26,146,1
102879,1,47,1,24,0,0,1,34554,163,66,1
102890,0,31,1,11,0,0,1,2630,124,253,1
102899,1,64,1,28,0,2,1,41862,26,275,1
102901,0,39,1,41,0,0,1,38082,154,255,1
102903,0,46,1,28,0,0,1,53349,26,183,1
102904,0,48,1,46,0,2,1,31346,26,242,1
102906,1,45,1,35,0,0,1,24807,124,282,1
102907,1,53,1,8,0,2,1,50555,25,249,1
102911,1,44,1,33,0,0,1,25251,124,295,1
102923,0,21,1,7,0,1,1,29469,124,292,1
102928,0,31,1,24,0,1,1,31351,26,146,1
102933,1,49,1,28,0,0,1,36245,26,166,1
102951,1,23,1,14,0,1,1,36617,152,86,1
102970,1,29,1,28,0,0,1,24539,155,168,1
102975,1,33,1,20,0,0,1,2630,26,11,1
103012,0,39,1,28,0,0,1,45665,13,73,1
103015,0,51,1,46,0,0,1,29981,26,124,1
103024,0,37,1,28,0,0,1,2630,157,21,1
103026,1,22,1,34,0,1,1,31387,152,174,1
103028,1,40,1,35,0,0,1,2630,157,256,1
103035,1,51,1,8,0,0,1,83979,124,121,1
103053,0,65,1,28,0,0,1,59375,26,53,1
103055,1,41,1,21,0,0,1,25368,26,86,1
103058,1,48,1,8,0,0,1,30219,124,250,1
103063,0,40,1,46,0,0,1,30434,11,33,1
103064,0,42,1,28,0,0,1,29872,26,141,1
103067,0,62,1,28,0,0,1,41772,124,181,1
103070,1,60,1,32,0,0,1,37426,152,241,1
103073,1,52,1,28,0,0,1,39877,26,218,1
103079,0,41,1,28,0,0,1,32472,124,99,1
103084,1,58,1,29,0,0,1,27976,124,221,1
103092,0,51,1,28,0,0,1,74769,26,22,1
103103,1,32,1,28,0,1,1,45497,124,236,1
103122,1,50,1,50,0,0,1,38091,8,254,1
103132,1,39,1,30,0,0,1,2630,156,174,1
103139,1,76,1,28,0,2,1,43245,124,160,1
103141,1,38,1,28,0,0,1,50193,124,144,1
103142,1,31,1,3,0,0,1,33774,154,134,1
103145,1,44,1,30,0,0,1,24572,26,141,1
103160,0,39,1,28,0,2,1,46858,29,102,1
103178,0,22,1,8,0,1,1,36289,152,267,1
103181,1,33,1,48,0,0,1,2630,163,299,1
103191,1,47,1,18,0,0,1,25355,154,77,1
103200,0,32,1,37,0,0,1,32001,124,187,1
103201,1,49,1,46,0,0,1,2630,26,207,1
103202,1,53,1,28,0,2,1,27767,124,197,1
103203,0,28,1,36,0,1,1,2630,26,79,1
103208,0,42,1,28,0,0,1,62343,26,144,1
103219,1,51,1,22,0,2,1,2630,124,285,1
103225,1,49,1,28,0,0,1,37918,61,233,1
103231,0,43,1,28,0,2,1,2630,26,103,1
103234,0,31,1,28,0,0,1,52794,124,40,1
103236,0,45,1,41,0,0,1,25112,124,66,1
103247,0,66,1,28,0,0,1,2630,157,213,1
103250,1,39,1,28,0,2,1,37815,124,57,1
103254,1,53,1,38,0,0,1,2630,124,289,1
103256,1,29,1,28,0,1,1,28268,124,11,1
103260,0,49,1,41,0,0,1,28485,124,46,1
103263,1,72,1,29,0,0,1,42386,26,32,1
103280,0,54,1,28,0,0,1,48005,124,299,1
103292,0,44,1,41,0,0,1,42713,124,286,1
103301,1,33,1,30,0,1,1,2630,124,237,1
103330,1,22,1,20,0,1,1,2630,152,264,1
103333,1,27,1,3,0,1,1,2630,152,147,1
103359,1,52,1,15,0,0,1,23377,26,261,1
103366,1,57,1,16,0,0,1,33233,26,202,1
103372,1,30,1,29,0,0,1,2630,124,85,1
103380,0,65,1,28,0,2,1,54789,24,267,1
103386,1,29,1,21,0,1,1,36969,152,49,1
103425,0,42,1,28,0,0,1,2630,124,26,1
103437,1,34,1,6,0,0,1,2630,156,78,1
103451,1,49,1,28,0,0,1,49426,122,214,1
103457,1,44,1,28,0,0,1,2630,26,296,1
103458,0,21,1,15,0,1,1,33437,160,74,1
103498,0,51,1,42,0,0,1,31040,26,286,1
103500,0,25,1,28,0,1,1,51557,152,162,1
103517,1,40,1,35,0,0,1,2630,124,275,1
103520,1,43,1,7,0,0,1,2630,122,198,1
103530,1,31,1,28,0,1,1,28108,124,77,1
103538,0,43,1,28,0,0,1,44768,26,141,1
103548,1,35,1,8,0,0,1,30735,124,11,1
103549,0,22,1,6,0,1,1,16455,152,275,1
103583,0,37,1,28,0,2,1,37664,124,28,1
103610,1,52,1,28,0,0,1,27268,26,164,1
103614,0,29,1,4,0,0,1,22613,124,161,1
103623,1,24,1,41,0,1,1,35743,152,69,1
103638,0,26,1,30,0,1,1,28313,152,279,1
103659,1,37,1,8,0,0,1,30451,156,84,1
103661,0,28,1,26,0,1,1,35354,152,284,1
103663,0,37,1,28,0,0,1,23757,122,254,1
103665,1,45,1,41,0,0,1,2630,156,288,1
103683,1,49,1,28,0,0,1,47681,26,202,1
103688,0,40,1,46,0,0,1,2630,156,151,1
103694,0,56,1,8,0,0,1,35182,26,56,1
103701,1,41,1,4,0,0,1,33620,124,57,1
103721,0,50,1,10,0,0,1,34172,124,278,1
103728,0,31,1,30,0,1,1,25688,152,15,1
103739,0,41,1,28,0,0,1,38020,124,120,1
103741,1,24,1,29,0,0,1,34559,163,208,1
103742,1,45,1,29,0,0,1,40853,26,78,1
103745,1,63,1,28,0,2,1,2630,26,51,1
103752,1,54,1,28,0,0,1,45806,26,288,1
103764,1,50,1,46,0,0,1,2630,124,49,1
103765,1,58,1,9,0,0,1,36830,26,32,1
103769,1,53,1,29,0,0,1,2630,124,175,1
103770,1,55,1,28,0,2,1,42161,13,183,1
103771,1,45,1,29,0,0,1,28906,26,132,1
103778,1,46,1,47,0,0,1,2630,156,118,1
103783,1,49,1,29,0,0,1,2630,124,67,1
103786,0,43,1,28,0,0,1,2630,26,201,1
103796,1,50,1,28,0,0,1,44578,124,272,1
103810,1,45,1,38,0,0,1,26670,124,81,1
103832,1,29,1,28,0,0,1,23719,13,232,1
103843,1,57,1,28,0,0,1,68291,124,225,1
103846,1,44,1,28,0,0,1,49001,26,235,1
103849,0,35,1,4,0,0,1,2630,156,215,1
103856,1,39,1,28,0,0,1,47383,26,291,1
103867,1,53,1,28,0,0,1,23764,124,248,1
103868,0,44,1,33,0,0,1,2630,156,29,1
103877,0,39,1,28,0,0,1,38653,124,72,1
103878,0,62,1,28,0,2,1,37128,26,138,1
103880,0,34,1,28,0,0,1,2630,26,32,1
103887,1,21,1,13,0,1,1,29744,152,110,1
103889,1,58,1,28,0,0,1,35308,124,53,1
103891,1,46,1,28,0,0,1,35634,26,33,1
103905,0,61,1,28,0,0,1,30665,124,76,1
103929,0,44,1,28,0,0,1,34322,26,288,1
103931,0,47,1,19,0,0,1,45616,3,165,1
103932,1,31,1,11,0,1,1,22058,124,298,1
103935,0,40,1,5,0,0,1,34863,124,142,1
103948,1,50,1,8,0,0,1,47669,26,89,1
103950,1,47,1,28,0,0,1,45770,26,61,1
103959,1,40,1,24,0,1,1,27852,124,27,1
103968,1,54,1,4,0,0,1,2630,26,62,1
103975,1,39,1,26,0,0,1,28303,31,229,1
103993,0,42,1,28,0,0,1,60324,26,184,1
104008,0,32,1,28,0,1,1,23876,26,31,1
104017,0,35,1,28,0,0,1,26850,124,23,1
104041,1,51,1,28,0,0,1,41584,26,176,1
104044,1,70,1,28,0,2,1,64574,26,46,1
104045,1,49,1,28,0,0,1,2630,26,262,1
104046,0,23,1,39,0,0,1,32601,124,125,1
104070,1,31,1,3,0,1,1,26258,156,21,1
104071,0,48,1,28,0,0,1,52080,25,126,1
104076,1,43,1,3,0,2,1,2630,124,212,1
104092,0,46,1,28,0,0,1,33265,122,56,1
104102,0,39,1,46,0,0,1,26895,26,24,1
104115,1,44,1,11,0,0,1,2630,156,157,1
104119,0,23,1,27,0,1,0,39891,152,66,1
104131,1,45,1,28,0,0,1,49410,26,15,1
104136,1,47,1,28,0,0,1,35051,124,213,1
104147,0,63,1,28,0,0,1,50460,124,53,1
104159,0,66,1,28,0,0,1,62626,122,130,1
104170,1,35,1,3,0,0,1,2630,124,166,1
104172,0,30,1,13,0,0,1,2630,156,198,1
104177,0,39,1,15,0,0,1,42255,152,44,1
104196,1,37,1,28,0,0,1,40613,124,18,1
104204,0,29,1,12,0,1,1,27152,152,83,1
104205,1,53,1,36,0,0,1,2630,25,22,1
104206,1,36,1,28,0,0,1,40394,154,239,1
104218,1,52,1,28,0,0,1,32540,122,164,1
104231,0,45,1,28,0,0,1,47942,26,93,1
104269,0,34,1,32,0,0,1,2630,152,38,1
104272,1,61,1,11,0,0,1,27452,26,223,1
104280,1,52,1,46,0,0,1,63205,26,36,1
104281,0,49,1,46,0,0,1,26181,124,257,1
104282,0,53,1,41,0,0,1,22342,26,256,1
104286,0,51,1,28,0,0,1,59121,26,212,1
104291,1,25,1,29,0,0,1,2630,124,27,1
104302,1,35,1,15,0,0,0,32445,124,20,1
104317,1,31,1,28,0,1,1,2630,26,293,1
104318,1,44,1,28,0,0,1,32646,55,33,1
104320,1,45,1,41,1,0,0,2630,156,63,1
104330,0,60,1,5,0,0,1,2630,124,70,1
104358,1,40,1,28,0,0,1,30245,124,266,1
104370,0,31,1,39,0,1,1,2630,124,294,1
104375,1,53,1,8,0,0,1,30967,124,129,1
104379,1,25,1,8,0,1,1,28233,124,123,1
104403,1,45,1,48,0,0,1,2630,154,292,1
104409,0,47,1,38,0,0,1,2630,124,30,1
104414,1,45,1,28,0,0,1,39321,26,148,1
104418,0,70,1,33,0,0,1,2630,26,217,1
104445,1,78,1,28,0,2,1,38041,122,227,1
104446,1,48,1,12,0,0,1,2630,157,191,1
104456,0,23,1,28,0,1,1,45121,152,111,1
104470,1,48,1,28,0,0,1,33753,124,62,1
104475,0,23,1,3,0,0,1,31935,124,184,1
104480,1,29,1,28,0,1,1,60770,26,289,1
104486,1,43,1,28,0,2,1,51560,124,214,1
104488,1,42,1,28,0,0,1,28764,26,132,1
104489,0,43,1,8,0,0,1,51072,26,255,1
104492,1,45,1,28,0,0,1,2630,26,277,1
104508,0,44,1,28,0,0,1,2630,156,282,1
104509,1,53,1,28,0,2,1,40612,26,159,1
104510,1,30,1,45,0,0,1,2630,163,134,1
104513,1,59,1,37,0,0,1,33829,122,269,1
104518,1,51,1,46,0,0,1,26447,124,213,1
104532,1,54,1,18,0,0,1,35032,26,121,1
104537,1,40,1,11,0,0,1,32270,26,257,1
104549,1,33,1,28,0,0,1,40913,124,45,1
104562,0,33,1,46,0,1,1,34820,26,218,1
104565,0,32,1,33,0,1,1,59071,26,172,1
104584,1,33,1,15,0,1,1,32806,124,292,1
104603,0,47,1,28,0,0,1,40829,124,209,1
104610,1,46,1,26,0,2,1,26873,124,156,1
104615,1,53,1,28,0,0,1,51306,124,32,1
104634,1,50,1,28,0,0,1,35863,26,138,1
104643,1,48,1,3,0,0,1,2630,124,294,1
104645,0,35,1,28,0,0,1,25265,154,186,1
104655,1,45,1,28,0,0,1,38068,26,72,1
104657,0,40,1,28,0,0,1,31230,26,239,1
104679,1,46,1,28,0,2,1,40435,26,291,1
104680,1,47,1,28,0,0,1,34743,124,34,1
104691,0,52,1,28,0,0,1,40572,26,291,1
104693,1,66,1,43,0,2,1,26943,26,81,1
104695,0,65,1,28,0,0,1,64170,26,153,1
104711,1,49,1,28,0,0,1,53841,56,59,1
104713,1,64,1,47,0,0,1,26642,16,17,1
104726,1,45,1,8,0,0,1,32257,26,82,1
104727,1,46,1,28,0,0,1,53264,26,124,1
104730,1,59,1,28,0,2,1,69634,26,276,1
104736,1,39,1,28,0,0,1,37271,16,269,1
104741,1,65,1,35,0,0,1,20291,26,144,1
104755,1,50,1,21,0,0,1,28767,26,12,1
104757,1,33,1,7,0,1,1,36689,26,57,1
104766,0,46,1,28,0,0,1,2630,26,294,1
104780,0,64,1,28,0,0,1,58906,26,178,1
104781,0,53,1,28,0,0,1,69978,26,251,1
104785,1,31,1,41,0,0,1,2630,124,62,1
104792,1,46,1,24,0,0,1,39528,163,275,1
104794,1,50,1,18,0,0,1,2630,26,100,1
104798,1,47,1,28,0,0,1,34011,124,134,1
104808,0,44,1,28,0,0,1,66613,26,169,1
104810,1,37,1,28,0,0,1,46155,52,194,1
104818,0,42,1,28,0,0,1,58215,26,52,1
104821,1,45,1,10,0,0,1,26070,124,123,1
104826,0,26,1,30,0,1,1,36845,152,254,1
104839,0,50,1,52,0,0,1,2630,124,282,1
104845,1,30,1,28,0,0,1,42409,156,30,1
104858,0,56,1,28,0,0,1,53451,26,298,1
104863,0,37,1,28,0,0,1,34146,23,172,1
104864,1,48,1,28,0,0,1,33228,31,146,1
104875,1,33,1,28,0,0,1,20016,124,250,1
104897,0,50,1,8,0,0,1,36048,26,115,1
104902,1,32,1,17,0,0,0,2630,156,171,1
104905,0,22,1,41,0,1,1,29909,152,33,1
104909,1,39,1,28,0,0,1,34232,61,242,1
104911,1,42,1,47,0,0,1,22466,26,45,1
104912,1,51,1,28,0,0,1,46737,26,117,1
104918,0,35,1,33,0,0,1,24950,26,155,1
104919,1,24,1,11,0,1,1,39346,152,116,1
104927,1,39,1,14,0,0,1,2630,157,267,1
104938,0,51,1,28,0,0,1,2630,124,261,1
104942,1,63,1,28,0,2,1,36472,26,134,1
104958,1,57,1,39,0,0,1,41130,124,250,1
104970,0,45,1,41,0,0,1,2630,26,149,1
104981,1,40,1,28,0,0,1,32071,26,42,1
104992,1,50,1,28,0,2,1,43044,124,248,1
105000,0,30,1,18,0,0,1,2630,157,244,1
105009,1,35,1,3,0,0,1,29371,124,20,1
105027,0,58,1,28,0,0,1,28383,124,13,1
105048,1,28,1,8,0,1,1,2630,156,107,1
105070,0,23,1,28,0,1,1,29229,160,106,1
105086,1,43,1,28,0,0,1,50598,26,152,1
105100,1,39,1,38,0,0,1,37346,124,233,1
105103,0,50,1,47,0,0,1,37984,26,39,1
105124,0,42,1,28,0,0,1,46754,26,256,1
105143,0,34,1,41,0,0,1,2630,156,139,1
105154,1,43,1,28,0,2,1,35600,26,127,1
105161,0,48,1,38,0,0,1,29381,26,18,1
105168,0,21,1,13,0,1,1,35369,152,284,1
105170,1,46,1,8,0,0,1,31284,124,153,1
105177,1,32,1,6,0,0,1,14573,124,106,1
105181,1,44,1,8,0,0,1,2630,156,77,1
105189,0,43,1,28,0,0,1,39099,26,230,1
105206,1,52,1,7,0,0,1,40905,124,153,1
105213,1,63,1,8,0,0,1,32486,26,166,1
105230,1,44,1,45,0,0,1,41480,124,191,1
105244,1,39,1,39,0,0,1,2630,124,37,1
105248,0,45,1,13,0,0,1,23551,124,74,1
105249,0,43,1,28,0,0,1,21751,26,133,1
105260,1,48,1,28,0,0,1,45097,13,267,1
105263,0,62,1,28,0,2,1,66664,26,254,1
105297,1,23,1,36,0,1,1,34874,152,168,1
105298,1,44,1,14,0,0,1,46567,26,63,1
105317,0,30,1,28,0,0,1,2630,61,30,1
105320,1,42,1,28,0,0,1,29500,124,72,1
105324,0,21,1,28,0,1,1,57210,156,20,1
105338,0,32,1,35,0,0,1,2630,157,155,1
105364,1,42,1,28,0,0,1,37491,124,277,1
105366,1,28,1,41,0,0,1,2630,157,240,1
105377,1,43,1,8,0,0,1,2630,124,54,1
105392,1,55,1,39,0,0,1,2630,26,73,1
105394,1,66,1,28,0,2,1,42433,25,283,1
105396,1,38,1,24,0,0,1,22251,124,89,1
105397,1,29,1,30,0,0,1,26282,26,231,1
105400,1,21,1,8,0,1,1,32449,160,149,1
105403,1,23,1,47,0,1,1,2630,152,248,1
105415,1,68,1,28,0,0,1,43977,122,217,1
105423,1,36,1,11,0,0,1,35285,124,10,1
105437,1,47,1,35,0,0,1,2630,124,80,1
105443,1,53,1,28,0,0,1,42996,124,91,1
105447,0,25,1,28,0,1,1,37738,26,239,1
105452,1,35,1,28,0,0,1,24265,26,68,1
105470,1,31,1,21,0,0,1,30288,124,70,1
105473,1,43,1,33,0,0,1,26414,124,209,1
105475,1,30,1,28,0,0,1,38469,154,67,1
105486,0,37,1,8,0,0,1,35772,152,13,1
105487,0,46,1,28,0,0,1,81127,124,234,1
105496,1,62,1,8,0,0,1,40708,25,198,1
105511,1,48,1,28,0,0,1,31634,26,45,1
105555,0,68,1,50,0,0,1,27803,8,134,1
105560,1,41,1,28,0,0,1,42350,124,272,1
105565,0,42,1,28,0,0,1,55397,124,79,1
105569,0,40,1,8,0,0,1,2630,156,81,1
105580,0,38,1,15,0,0,1,35284,124,282,1
105582,0,50,1,28,0,2,1,59144,26,23,1
105591,1,45,1,35,0,0,1,21290,26,199,1
105594,0,49,1,8,0,2,1,50048,124,177,1
105596,1,72,1,28,0,2,1,31208,25,139,1
105602,1,60,1,8,0,0,1,42445,26,43,1
105613,1,37,1,27,0,0,1,25415,124,182,1
105620,1,58,1,38,0,0,1,37790,26,133,1
105622,0,46,1,41,0,0,1,27874,124,60,1
105623,0,43,1,8,0,0,1,37384,26,245,1
105637,1,46,1,28,0,0,1,34737,124,235,1
105646,1,67,1,23,0,0,1,2630,156,47,1
105654,0,34,1,28,0,2,1,38302,124,69,1
105661,1,51,1,38,0,0,1,30132,124,61,1
105677,1,32,1,8,0,1,1,31290,124,126,1
105678,1,27,1,46,0,1,1,27895,124,194,1
105688,1,57,1,41,0,2,1,46087,26,69,1
105704,0,47,1,39,0,2,1,2630,124,193,1
105709,0,52,1,8,0,0,1,2630,156,210,1
105717,1,71,1,30,0,0,1,29495,26,269,1
105731,1,23,1,46,0,1,1,23518,152,66,1
105732,0,42,1,33,0,0,1,39829,124,126,1
105739,1,57,1,28,0,0,1,69856,26,230,1
105754,1,48,1,3,0,0,1,18293,26,283,1
105756,0,38,1,39,0,0,1,41357,26,164,1
105758,1,24,1,28,0,1,1,39851,152,160,1
105769,0,48,1,10,0,0,1,2630,124,68,1
105781,0,64,1,50,0,0,1,32536,26,252,1
105789,0,31,1,21,0,1,1,2630,26,202,1
105790,0,56,1,28,0,0,1,57703,26,144,1
105794,0,35,1,32,0,0,1,20600,154,210,1
105796,1,62,1,28,0,0,1,31731,3,160,1
105822,1,42,1,8,0,0,1,41040,26,49,1
105825,0,44,1,47,0,0,1,30456,25,192,1
105828,1,46,1,28,0,0,1,23662,45,35,1
105833,0,41,1,8,0,0,1,2630,156,87,1
105834,1,37,1,28,0,0,1,42248,124,253,1
105838,1,22,1,8,0,1,1,31525,152,44,1
105840,1,56,1,28,0,0,1,31583,26,142,1
105853,0,22,1,35,0,0,1,30417,154,191,1
105867,1,31,1,3,0,0,1,2630,26,216,1
105874,1,50,1,11,0,0,1,2630,26,123,1
105878,1,58,1,18,0,0,1,2630,26,100,1
105887,0,47,1,28,0,0,1,33982,55,72,1
105890,1,31,1,33,0,1,1,2630,124,280,1
105899,1,45,1,18,0,0,1,25878,154,104,1
105909,1,43,1,33,0,2,1,29715,122,273,1
105914,1,47,1,28,0,0,1,31577,26,77,1
105915,1,36,1,28,0,0,1,28100,124,128,1
105917,1,45,1,29,0,0,1,2630,157,292,1
105918,1,45,1,28,0,0,1,51495,26,83,1
105927,0,37,1,29,0,0,1,24614,26,25,1
105932,0,34,1,41,0,0,1,2630,163,47,1
105939,0,34,1,45,0,0,1,30516,124,122,1
105948,1,30,1,33,0,0,1,27151,26,291,1
105951,0,39,1,29,0,0,1,42033,124,55,1
105954,1,48,1,35,0,2,1,27642,10,210,1
105956,1,64,1,45,0,2,1,33232,26,87,1
105984,0,28,1,28,0,1,1,48713,26,82,1
105985,1,65,1,14,0,0,1,40480,124,123,1
105987,1,56,1,28,0,0,1,45684,26,117,1
105991,1,47,1,18,0,0,1,38572,124,15,1
106003,0,37,1,2,0,0,1,28122,124,210,1
106005,0,67,1,35,0,0,1,2630,124,51,1
106010,0,49,1,19,0,0,1,34660,26,36,1
106016,0,48,1,28,0,0,1,50021,13,89,1
106026,0,49,1,41,0,0,1,39766,124,296,1
106034,1,37,1,37,0,0,1,35846,124,158,1
106059,0,45,1,41,0,0,1,24741,124,89,1
106061,0,47,1,46,0,0,1,45110,26,61,1
106077,0,48,1,10,0,0,1,28607,31,128,1
106095,0,48,1,28,0,0,1,50113,122,227,1
106097,1,59,1,46,0,0,1,38837,156,99,1
106105,0,42,1,28,0,2,1,36052,26,199,1
106123,0,52,1,28,0,0,1,41078,122,67,1
106125,0,33,1,1,0,0,1,2630,163,148,1
106126,1,52,1,8,0,0,1,2630,157,219,1
106139,1,57,1,41,0,0,1,19260,26,203,1
106142,1,39,1,41,0,0,1,2630,157,269,1
106151,1,34,1,36,0,0,1,32401,124,114,1
106152,1,27,1,28,0,1,0,57550,152,59,1
106156,1,38,1,11,0,0,1,2630,156,274,1
106158,1,48,1,8,0,0,1,41097,124,11,1
106163,1,53,1,28,0,2,1,38452,26,159,1
106169,0,55,1,28,0,2,1,54568,26,293,1
106184,1,41,1,8,0,0,0,28769,163,55,1
106191,1,43,1,28,0,2,1,36013,26,79,1
106196,1,40,1,3,0,0,1,2630,154,196,1
106201,1,40,1,8,0,0,1,31060,124,144,1
106204,1,32,1,8,0,0,1,29015,163,189,1
106225,1,43,1,6,0,0,1,2630,31,266,1
106242,1,44,1,28,0,0,1,28311,124,254,1
106250,0,58,1,28,0,0,1,33927,124,23,1
106260,1,24,1,25,0,1,1,2630,124,252,1
106261,1,45,1,28,0,0,1,50447,26,55,1
106265,0,43,1,33,0,0,1,2630,157,251,1
106278,0,50,1,50,0,0,1,38702,124,13,1
106287,0,44,1,29,0,0,1,31357,26,39,1
106289,0,34,1,13,0,0,1,24316,124,42,1
106302,0,44,1,28,0,0,1,39229,122,35,1
106313,1,38,1,28,0,0,1,28630,124,177,1
106316,1,45,1,28,0,0,1,42057,124,46,1
106319,0,34,1,33,0,0,1,26311,26,123,1
106336,1,64,1,8,0,2,1,2630,26,279,1
106344,1,21,1,26,0,1,1,43326,152,149,1
106346,1,39,1,26,0,0,1,29571,154,216,1
106352,0,46,1,28,0,0,1,23217,26,80,1
106368,1,41,1,15,0,0,1,34501,26,140,1
106375,0,47,1,46,0,0,1,23289,26,228,1
106384,0,21,1,42,0,1,1,2630,157,197,1
106392,0,29,1,30,0,0,1,2630,154,95,1
106407,1,50,1,33,0,0,1,29977,124,257,1
106425,1,23,1,28,0,0,1,42675,124,220,1
106446,1,46,1,8,0,0,1,51527,26,42,1
106453,1,35,1,28,0,0,1,49716,124,82,1
106456,0,65,1,28,0,0,1,44944,124,202,1
106458,1,57,1,29,0,0,1,42481,124,182,1
106479,1,37,1,46,0,0,1,30605,154,264,1
106480,0,38,1,50,0,0,1,34645,26,49,1
106484,1,43,1,28,0,0,1,56012,26,244,1
106493,0,41,1,28,0,0,1,46471,124,258,1
106497,0,57,1,28,0,0,1,38545,122,64,1
106504,1,44,1,3,0,0,1,23424,26,58,1
106507,0,60,1,28,0,0,1,38390,26,171,1
106524,0,47,1,28,0,0,1,2630,26,26,1
106525,1,41,1,46,0,0,1,26627,26,51,1
106527,1,35,1,38,0,0,1,2630,122,42,1
106528,0,32,1,3,0,0,1,37656,163,292,1
106553,1,51,1,8,0,0,1,38479,26,54,1
106557,0,49,1,29,0,0,1,2630,157,179,1
106561,1,39,1,28,0,0,1,44792,124,85,1
106576,1,46,1,13,0,0,1,27085,124,272,1
106590,0,41,1,28,0,2,1,28695,26,139,1
106600,0,64,1,8,0,0,1,38491,30,207,1
106605,0,47,1,28,0,0,1,36361,124,270,1
106616,0,30,1,30,0,0,1,2630,157,115,1
106625,1,45,1,8,0,0,1,2630,157,204,1
106640,1,55,1,28,0,0,1,37771,124,112,1
106653,1,43,1,28,0,0,1,40943,124,152,1
106669,1,50,1,28,0,2,1,27986,26,41,1
106673,1,52,1,46,0,0,1,32681,26,221,1
106696,1,54,1,28,0,0,1,32311,26,85,1
106699,1,43,1,31,0,0,1,2630,152,190,1
106710,1,53,1,6,0,0,1,22645,154,290,1
106723,1,52,1,3,0,0,1,2630,26,242,1
106727,1,66,1,7,0,0,1,41883,124,109,1
106733,1,35,1,28,0,0,1,31719,124,130,1
106737,0,59,1,35,0,0,1,2630,157,41,1
106738,1,23,1,45,0,1,1,28011,152,89,1
106760,0,23,1,30,0,1,0,26554,124,209,1
106763,0,38,1,28,0,0,1,38425,124,186,1
106774,1,65,1,28,0,2,1,34591,26,168,1
106775,1,37,1,28,0,0,1,44112,124,88,1
106789,0,43,1,28,0,0,1,53869,122,231,1
106799,1,32,1,46,0,0,1,2630,156,60,1
106820,1,38,1,28,0,0,1,34760,26,226,1
106842,1,77,1,48,0,0,1,2630,15,147,1
106849,0,34,1,4,0,0,1,36401,157,103,1
106857,1,71,1,41,0,2,1,48245,136,144,1
106872,1,42,1,15,0,0,1,2630,124,41,1
106882,1,63,1,11,0,0,1,32516,26,97,1
106886,0,26,1,36,0,1,1,53912,152,159,1
106894,1,58,1,28,0,2,1,37239,124,165,1
106898,0,47,1,8,0,2,1,63723,156,203,1
106899,1,55,1,28,0,0,1,45771,154,51,1
106903,1,43,1,41,0,0,1,28549,155,23,1
106914,1,67,1,40,0,0,1,2630,156,268,1
106916,0,32,1,3,0,1,1,25944,124,19,1
106918,0,25,1,37,0,1,1,38268,152,79,1
106926,0,36,1,14,0,0,1,24527,124,231,1
106928,0,40,1,28,0,0,1,45978,26,269,1
106950,1,57,1,27,0,0,1,30360,26,244,1
106951,1,31,1,46,0,0,1,39665,124,224,1
